Sucursal  : 0010 BODEGA CENTRAL 00000001 dias compras : 1

Codigo,Cod.Proveedor,Descripcion Producto,familia,linea,Inventario,Rotacion,Dia ventas,Ventas,Stock Actual,stock Minimo,Stock Seguridad,Stock Maximo,Ventas Proyectadas,Pendientes en O/C.,Sugerida a Comprar,Precio Lista Proveedor,Total Compra,Proveedor,Proveedor Ultima compra,Fecha Ultima compra,Valor ultima compra,Fecha Ulima Venta,Valor ult.Venta
00000133,,LLAVE PTA CORONA 38MM CROS                        ,ROTACION ,MINIMA,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,,,,,
00000134,,CABLE INST 10 ROJO                                ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,107,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20221223,434,20230130,790
00000135,,CABLE INST 10 BLANCO                              ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,2,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20221210,434,20221227,790
00000136,,CABLE INST 12 NEGRO                               ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,302,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20221223,263,20230201,479
00000137,,CABLE INST 12 ROJO                                ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,204,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20221223,263,20230201,479
00000138,,CABLE INST 12 BLANCO                              ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,100,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20220816,263,20230128,479
00000139,,CABLE INST 12 AZUL                                ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,100,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20210706,187,20230126,429
00000140,,CABLE INST 14 NEGRO                               ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,1535,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20221223,187,20230131,345
00000141,,CABLE INST 14 ROJO                                ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,1735,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20221210,187,20230201,345
00000142,,CABLE INST 14 BLANCO                              ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,2,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20221210,187,20230131,345
00000143,,CABLE INST 14 AZUL                                ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,907,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20221223,187,20230131,345
00000144,,CABLE INST 14 AMARILLO                            ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,704,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20221210,187,20230131,345
00000145,,CABLE INST 14 VERDE                               ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,5,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20221210,187,20230131,345
00000146,,CABLE INST 16 NEGRO                               ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,214,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20221223,107,20230125,202
00000147,,CABLE INST 16 ROJO                                ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,10,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20221210,107,20230125,202
00000148,,CABLE INST 16 BLANCO                              ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,100,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20221223,107,20230125,202
00000149,,CABLE INST 16 AZUL                                ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,3,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20220816,107,20230125,202
00000150,,CABLE INST 16 AMARILLO                            ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,200,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20220816,107,20230119,202
00000151,,CABLE INST 16 VERDE                               ,CABLES ELECT,INSTALACION 12-24V,S,SIN ROTACION,670,0,0,0,0,0,0,100,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,,20220117,94,20230103,159
00000152,,FUSIBLE MUELA MINI 5 AMP NARANJA                  ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,2.22,1000,0,0,0,IMP.DE REPUESTOS BRASIL LTDA.,IMP.DE REPUESTOS BRASIL LTDA.,20220802,42,20230130,84
00000153,,FUSIBLE MUELA MINI 10 AMP ROJO                    ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,2.22,5800,0,43,0,COM.HU Y TSAI LTDA.,,20221210,46,20230131,76
00000154,,FUSIBLE MUELA MINI 15 AMP AZUL                    ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,1200,0,0,0,0,7800,0,43,0,COM.HU Y TSAI LTDA.,AVELLO E HIJOS LIMITADA,20220927,29,20230130,84
00000155,,FUSIBLE MUELA MINI 20 AMP AMBAR                   ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,950,0,0,0,0,5300,0,0,0,COM.HU Y TSAI LTDA.,,20220730,43,20230130,84
00000156,,FUSIBLE MUELA MINI 25 AMP BLANCO                  ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,1600,0,0,0,0,500,0,43,0,COM.HU Y TSAI LTDA.,,20220802,42,20230126,34
00000157,,FUSIBLE MUELA MINI 30 AMP VERDE                   ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,2.22,2900,0,0,0,COM.HU Y TSAI LTDA.,,20221216,57,20230126,68
00000158,,FUSIBLE MUELA 5 AMP NARANJA                       ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,2000,0,39,0,COM.HU Y TSAI LTDA.,,20220119,35,20230123,92
00000159,,FUSIBLE MUELA 7.5 AMP CAFE                        ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,1500,0,0,0,COM.HU Y TSAI LTDA.,,20220730,39,20230123,76
00000160,,FUSIBLE MUELA 10 AMP ROJO                         ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,6.67,6000,0,39,0,COM.HU Y TSAI LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20230106,48,20230130,92
00000161,,FUSIBLE MUELA 15 AMP AZUL                         ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,10000,0,0,0,COM.HU Y TSAI LTDA.,,20220730,39,20230130,92
00000162,,FUSIBLE MUELA 20 AMP AMBAR                        ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,7000,0,0,0,COM.HU Y TSAI LTDA.,,20220730,39,20230128,92
00000163,,FUSIBLE MUELA 25 AMP BLANCO                       ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,400,0,0,0,2.22,4900,0,0,0,COM.HU Y TSAI LTDA.,,20220730,39,20230126,47
00000164,,FUSIBLE MUELA 30 AMP VERDE                        ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,4500,0,39,0,COM.HU Y TSAI LTDA.,,20220813,46,20230130,84
00000165,,FUSIBLE LOZA 5 AMP AMBAR                          ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,20160630,23,20221220,53
00000166,,FUSIBLE LOZA 8 AMP BLANCO                         ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,20120522,16,20221220,36
00000167,,FUSIBLE LOZA 16 AMP ROJO                          ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,800,0,0,0,COM.HU Y TSAI LTDA.,,20210811,23,20221220,53
00000168,,FUSIBLE LOZA 25 AMP AZUL                          ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,500,0,0,0,0,800,0,0,0,COM.HU Y TSAI LTDA.,,20220119,23,20221220,50
00000169,,FUSIBLE VIDRIO 2 AMP                              ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,20210309,20,20221020,50
00000170,,FUSIBLE VIDRIO 5 AMP                              ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,300,0,0,0,COM.HU Y TSAI LTDA.,,20211221,32,20220913,39
00000171,,FUSIBLE VIDRIO 10 AMP                             ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,400,0,0,0,COM.HU Y TSAI LTDA.,,20211221,32,20221226,210
00000172,,FUSIBLE VIDRIO 15 AMP                             ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,20210309,22,20221227,81
00000173,,FUSIBLE VIDRIO 20 AMP                             ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,20190910,20,20230112,53
00000174,,FUSIBLE VIDRIO 25 AMP                             ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,20210309,22,20230131,84
00000175,,FUSIBLE VIDRIO 30 AMP                             ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,20210811,22,20220701,45
00000176,,FLASHER 12VOL 3TER MEC LARGO FR-550               ,ELECTRICO,FLASHER,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,COM.HU Y TSAI LTDA.,20180126,612,20220901,2101
00000177,,FLASHER 12VOL 2TER MEC (552)                      ,ELECTRICO,FLASHER,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,COM.HU Y TSAI LTDA.,20180126,496,20221116,966
00000180,,FLASHER 12VOL 3TER ELECTR                         ,ELECTRICO,FLASHER,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,COM.HU Y TSAI LTDA.,20130905,1016,20230124,2353
00000181,,FLASHER 24VOL 3TER ELECTR                         ,ELECTRICO,FLASHER,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,COM.HU Y TSAI LTDA.,20150601,829,20201016,1604
00000182,,FLASHER TRIDON 12VOL 3TER ELECTR                  ,ELECTRICO,FLASHER,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,GUSTAVO M.ROJAS ARAYA Y CIA LTDA,20170630,1,20220518,5743
00000183,,FLASHER TRIDON 24VOL 3TER ELECTR                  ,ELECTRICO,FLASHER,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,IMP.DE REPUESTOS BRASIL LTDA.,20140218,3594,20200120,5717
00000184,,RELAY 12V 30AMP 4P TW SV-810                      ,ELECTRICO,RELAY,S,SIN ROTACION,670,0,0,0,0,0,0,150,0,0,0,COM.HU Y TSAI LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20220419,1580,20230120,2874
00000185,,RELAY 12V 30AMP 5P TW SV-811                      ,ELECTRICO,RELAY,S,SIN ROTACION,670,0,0,0,0,0,0,150,0,0,0,COM.HU Y TSAI LTDA.,,20220119,663,20221206,763
00000188,,ENCHUFE RELAY 4 TER PLASTICO                      ,ACCESORIOS,SOQUETES ENCHFES AUTO,S,SIN ROTACION,670,0,0,0,0,0,0,50,0,0,0,COM.HU Y TSAI LTDA.,EDUARDO CRISTHIAN FERRI MASCIO,20220823,608,20230126,1017
00000189,,ENCHUFE RELAY 5 TER PLASTICO                      ,ACCESORIOS,SOQUETES ENCHFES AUTO,S,SIN ROTACION,670,0,0,0,0,0,0,471,0,0,0,COM.HU Y TSAI LTDA.,,20220730,450,20221116,830
00000191,,CHANCHO PARTIDA                                   ,ACCESORIOS,ALARGADORES,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,COM.HU Y TSAI LTDA.,20191217,2508,20230111,5959
00000192,,CAJA REG 12 CHEV MEC                              ,ELECTRICO,CAJA REG,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,,0,20161117,3335
00000193,,CAJA REG 12VOL FORD MEC                           ,ELECTRICO,CAJA REG,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,IMPORTADORA ALSACIA SPA,20130116,3114,20170420,5193
00000194,,CAJA REG 12VOL FORD ELECT                         ,ELECTRICO,CAJA REG,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,COM.HU Y TSAI LTDA.,20180126,2576,20221005,4970
00000195,,CAJA REG 12VOL PEUG MEC                           ,ELECTRICO,CAJA REG,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,COM.HU Y TSAI LTDA.,20180126,2887,20210415,5567
00000196,,CAJA REG 12VOL PEUG ELECT                         ,ELECTRICO,CAJA REG,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,,0,20171110,2266
00000198,,DADO HEX IMPACTO LARGO # 3/4 34 MM                ,FORCE,DADOS IMPACTO,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,20220107,15572,20220624,25958
00000200,,DADO IMPAC LARGO 3/4  41 MM CROSS                 ,ROTACION ,MINIMA,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,20220425,26104,20220504,31337
00000201,,PARCHE VIPAL R 302                                ,ROTACION ,MINIMA,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,20210505,1225,20210505,1471
00000204,,GEOTEXTIL NT23 100X4                              ,ROTACION ,MINIMA,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,,,,
00000205,,JGO.DESTORN. IMPACTO 5 PIEZAS JONNESWAY 47093     ,ROTACION ,MINIMA,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,25520,0,ACO MAQUINARIAS SA,ACO MAQUINARIAS SA,20230131,25520,20230131,28594
00000209,,ANCLA CURVA MET CAPOT                             ,ACCESORIOS,ACC EXTERIOR,S,SIN ROTACION,670,0,0,0,0,0,0,50,0,0,0,ACO MAQUINARIAS SA,COM.HU Y TSAI LTDA.,20200923,1186,20230112,2160
00000210,,ANCLA RECTA MET                                   ,ACCESORIOS,ACC EXTERIOR,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ACO MAQUINARIAS SA,,20220411,1244,20230125,2042
00000211,,GANCHO PICK UP RED                                ,ACCESORIOS,ACC EXTERIOR,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ACO MAQUINARIAS SA,COM.HU Y TSAI LTDA.,20180126,1012,20221003,2798
00000212,,COCO ARRASTRE 1.7/8 0611                          ,ACCESORIOS,ARRASTRE,S,SIN ROTACION,670,0,0,0,0,0,0,60,0,5190,0,IMPORTADORA AUTOTRUCK CENTER S.P.A,IMPORTADORA AUTOTRUCK CENTER S.P.A,20230130,5190,20230114,6706
00000213,,COCO ARRASTRE 2"                                  ,ACCESORIOS,ARRASTRE,S,SIN ROTACION,670,0,5,0,0,0,0,40,0,6670,0,IMPORTADORA AUTOTRUCK CENTER S.P.A,IMPORTADORA AUTOTRUCK CENTER S.P.A,20230130,6670,20230113,5494
00000214,,MANO DE ACOPLE 1.7/8                              ,ACCESORIOS,ARRASTRE,S,SIN ROTACION,670,0,0,0,0,0,0,25,0,0,0,IMPORTADORA AUTOTRUCK CENTER S.P.A,EDUARDO CRISTHIAN FERRI MASCIO,20221119,7990,20230131,13319
00000215,,MANO DE ACOPLE 2                                  ,ACCESORIOS,ARRASTRE,S,SIN ROTACION,670,0,0,0,0,0,0,12,0,0,0,IMPORTADORA AUTOTRUCK CENTER S.P.A,EDUARDO CRISTHIAN FERRI MASCIO,20221119,10990,20230120,25328
00000216,,TORNILLO MADERA 5x50 AGLOM CAB PLANA RAN PH       ,PERNO,TORNILLO MADERA,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,IMPORTADORA AUTOTRUCK CENTER S.P.A,INVERSIONES COLLINS Y COLLINS LTDA.,20180321,1146,20180320,1319
00000217,,LLAVE BUJIAS 5/8                                  ,IMPORTACION,UYUSTOOLS,S,SIN ROTACION,670,0,0,0,0,0,0,300,0,0,0,IMPORTADORA AUTOTRUCK CENTER S.P.A,,20221105,1442,20230125,3370
00000218,,LLAVE BUJIAS 13/16                                ,IMPORTACION,UYUSTOOLS,S,SIN ROTACION,670,0,0,0,0,0,0,180,0,0,0,IMPORTADORA AUTOTRUCK CENTER S.P.A,,20220119,1801,20230123,3277
00000219,,LLAVE SACA FILTRO CADENA TW                       ,HERR.AUTOMOTRIZ,SACA FILTRO,S,SIN ROTACION,670,0,0,0,0,0,0,14,0,0,0,IMPORTADORA AUTOTRUCK CENTER S.P.A,,20210802,2041,20230131,3714
00000220,,GOMA PISO ESTOPEROL 1.20 MTS (ROLLO 20 MTS)       ,GOMAS VARIAS,VARIAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,IMPORTADORA AUTOTRUCK CENTER S.P.A,IMPORTADORA ORLEANS LTDA.,20210202,4928,20220630,6270
00000221,,ESPEJO RH PEUG 205GT                              ,PEUG,ESPEJO ,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,IMPORTADORA AUTOTRUCK CENTER S.P.A,MANNHEIM Spa,20181003,9135,20181006,15353
00000222,,PORTA FUSIBLE VIDRIO 18GA                         ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,IMPORTADORA AUTOTRUCK CENTER S.P.A,,20170310,91,20220525,187
00000223,,PORTA FUSIBLE 14GA                                ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,IMPORTADORA AUTOTRUCK CENTER S.P.A,,20211221,535,20220625,882
00000224,,PORTA FUSIBLE LOZA                                ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,0,20,0,0,0,IMPORTADORA AUTOTRUCK CENTER S.P.A,,20140212,235,20220119,588
00000225,,PORTA FUSIBLE MUELA XC-512 AMARILLO               ,ELECTRICO,FUSIBLE,S,SIN ROTACION,670,0,0,0,0,0,.22,350,0,0,0,IMPORTADORA AUTOTRUCK CENTER S.P.A,,20220411,544,20230110,992
00000226,,SOQUETE AMPOLLETA 9004 PLASTICO                   ,ACCESORIOS,SOQUETES ENCHFES AUTO,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,IMPORTADORA AUTOTRUCK CENTER S.P.A,AVELLO E HIJOS LIMITADA,20210823,314,20221129,930
00000227,,ENCHUFE SILVIN RECT PLASTICO                      ,ACCESORIOS,SOQUETES ENCHFES AUTO,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,IMPORTADORA AUTOTRUCK CENTER S.P.A,,20190128,227,20230124,392
00000228,,AMPOLLETA FUSIBLE 12V 10X31 5W TW                 ,AMPOLLETA,12 VOL TW,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,NORIEGA VANZULI S.A,20190723,88,20220218,168
00000229,,ESPEJO UNIV REVERSIBLE SW202/KT1102 METAGOL       ,ART. SEGURIDAD VEHICULO,ESPEJOS UNIV,S,SIN ROTACION,670,0,0,0,0,0,0,20,0,0,0,COM.HU Y TSAI LTDA.,,20221108,2790,20230127,4655
00000231,,LUNETA PANORAMICA 2"                              ,ACCESORIOS,ACC EXTERIOR,S,SIN ROTACION,670,0,0,0,0,0,0,60,0,796,0,COM.HU Y TSAI LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20220729,901,20230127,1639
00000232,,LUNETA PANORAMICOS 3"                             ,ACCESORIOS,ACC EXTERIOR,S,SIN ROTACION,670,0,0,0,0,0,0,50,0,0,0,COM.HU Y TSAI LTDA.,,20220411,622,20230125,1134
00000233,,LUNETA PANORAMICOS 3.3/4                          ,ACCESORIOS,ACC EXTERIOR,S,SIN ROTACION,670,0,0,0,0,0,0,20,0,0,0,COM.HU Y TSAI LTDA.,,20220411,548,20221214,1000
00000234,,LUNETA PANORAMICO 4x5.1/2                         ,ACCESORIOS,ACC EXTERIOR,S,SIN ROTACION,670,0,0,0,0,0,0,1,0,0,0,COM.HU Y TSAI LTDA.,,20221223,690,20230124,1849
00000235,,ANTENA TAPABARRO LARGA                            ,ACCESORIOS,ANTENAS,S,SIN ROTACION,670,0,0,0,0,0,0,20,0,0,0,COM.HU Y TSAI LTDA.,,20220119,1157,20230119,2109
00000236,,ANTENA PILAR CROM                                 ,ACCESORIOS,ANTENAS,S,SIN ROTACION,670,0,0,0,0,0,0,30,0,0,0,COM.HU Y TSAI LTDA.,EDUARDO CRISTHIAN FERRI MASCIO,20211023,1490,20221006,2487
00000237,,ANTENA PILAR NEGRA                                ,ACCESORIOS,ANTENAS,S,SIN ROTACION,670,0,0,0,0,0,0,21,0,0,0,COM.HU Y TSAI LTDA.,EDUARDO CRISTHIAN FERRI MASCIO,20221119,1850,20221125,2776
00000238,,ANTENA GOMA NEGRA JBA411                          ,ACCESORIOS,ANTENAS,S,SIN ROTACION,670,0,0,0,0,0,0,20,0,0,0,COM.HU Y TSAI LTDA.,,20220119,1780,20220901,3244
00000239,,FILTRO BENC W31/2 CHICO                           ,FILTROS,FILTROS COMBUSTIBLE OTROS,S,SIN ROTACION,670,0,0,0,0,0,0,50,0,0,0,COM.HU Y TSAI LTDA.,,20220119,471,20221215,857
00000240,,FILTRO BENC UNIV. GF61                            ,FILTROS,FILTROS COMBUSTIBLE OTROS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,COM.HU Y TSAI LTDA.,20210616,405,20230126,795
00000241,,WK 66 NS V16 93/97                                ,FILTROS,WK - WDK,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,COM.HU Y TSAI LTDA.,20200928,1128,20210526,2358
00000242,,WK 66 D21 DEUSIC                                  ,FILTROS,WK - WDK,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,COM.HU Y TSAI LTDA.,20181009,1429,20220816,2761
00000243,,TAPA BENC 34MM EG-92                              ,ACCESORIOS,TAPA BENC,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,COM.HU Y TSAI LTDA.,20151118,778,20220719,1500
00000244,,TAPA BENC 35MM C/LLAVE                            ,ACCESORIOS,TAPA BENC,S,SIN ROTACION,670,0,0,0,0,0,0,30,0,0,0,COM.HU Y TSAI LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20220910,2930,20230116,5840
00000245,,TAPA BENC 37MM C/LLAVE GW004                      ,ACCESORIOS,TAPA BENC,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,COM.HU Y TSAI LTDA.,20140730,2232,20230117,4303
00000246,,TAPA BENC 38MM C/LLAVE GW005                      ,ACCESORIOS,TAPA BENC,S,SIN ROTACION,670,0,0,0,0,0,0,10,0,0,0,COM.HU Y TSAI LTDA.,,20220730,4653,20230113,8462
00000247,,LLAVES CORONA VARIAS                              ,ROTACION ,MINIMA,S,SIN ROTACION,670,0,0,0,0,0,0,10,0,0,0,COM.HU Y TSAI LTDA.,IMP.DE REPUESTOS BRASIL LTDA.,20150924,901,20170211,252
00000248,,TAPA RADIADOR 4LBS GR GW 854 TW                   ,ACCESORIOS,TAPA RADIADOR,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,20190628,943,20220831,1665
00000249,,TAPA RADIADOR 7LBS TR-850                         ,ACCESORIOS,TAPA RADIADOR,S,SIN ROTACION,670,0,0,0,0,0,0,10,0,0,0,COM.HU Y TSAI LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20210624,922,20221222,1107
00000250,,TAPA RADIADOR GRANDE 9 LBS                        ,ACCESORIOS,TAPA RADIADOR,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,20220411,894,20230130,3529
00000251,,TAPA RAD 14 LBS CHICA LUV/DAI                     ,ACCESORIOS,TAPA RADIADOR,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,20220411,1236,20220816,2252
00000252,,TAPA RAD C/DESP 14LBS                             ,ACCESORIOS,TAPA RADIADOR,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,20110527,737,20210830,1416
00000253,,SOQUETE 1 CONT PLASTICO                           ,ACCESORIOS,SOQUETES ENCHFES AUTO,S,SIN ROTACION,670,0,0,0,0,0,.44,0,0,0,0,COM.HU Y TSAI LTDA.,,20221129,295,20230124,605
00000254,,SOQUETE 2 CONT PLASTICO                           ,ACCESORIOS,SOQUETES ENCHFES AUTO,S,SIN ROTACION,670,0,0,0,0,0,.44,150,0,0,0,COM.HU Y TSAI LTDA.,,20221129,330,20230124,555
00000255,,SOQUETE 1 CONT METALICO                           ,ACCESORIOS,SOQUETES ENCHFES AUTO,S,SIN ROTACION,670,0,0,0,0,0,0,330,0,0,0,COM.HU Y TSAI LTDA.,,20220730,66,20230114,218
00000256,,SOQUETE 2 CONT METALICO                           ,ACCESORIOS,SOQUETES ENCHFES AUTO,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,,20220318,221.00,20221209,472
00000257,,SOQUETE 1 CONT METALICO C/ PATA                   ,ACCESORIOS,SOQUETES ENCHFES AUTO,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,COM.HU Y TSAI LTDA.,EDUARDO CRISTHIAN FERRI MASCIO,20220926,163,20230113,336
